run_id,stage_id,model_id,model_role,dataset_role,spike_def_id,target_rate,g,tau0_baseline,rate_match_tol_abs,achieved_rate_mean,achieved_rate_max_abs_err,b_time,b_depth,b_tot,b_time_perm,b_depth_perm,b_tot_perm,delta_b_time,delta_b_depth,delta_b_tot,chi,crackling_gamma,crackling_ci_low,crackling_ci_high,n_sequences,n_avalanches,avalanche_size_mean,avalanche_size_median,avalanche_span_tokens_mean,avalanche_span_layers_mean,config_hash,code_version,opt_phase4_perm_null_marginals_exact,opt_phase4_shift_null_marginals_exact,opt_b_time_ci_low,opt_b_time_ci_high,opt_b_depth_ci_low,opt_b_depth_ci_high,opt_b_tot_ci_low,opt_b_tot_ci_high,opt_delta_b_time_ci_low,opt_delta_b_time_ci_high,opt_delta_b_depth_ci_low,opt_delta_b_depth_ci_high,opt_delta_b_tot_ci_low,opt_delta_b_tot_ci_high,opt_chi_ci_low,opt_chi_ci_high,opt_b_time_shift,opt_b_depth_shift,opt_b_tot_shift,opt_delta_b_time_shift,opt_delta_b_depth_shift,opt_delta_b_tot_shift,opt_delta_b_time_shift_ci_low,opt_delta_b_time_shift_ci_high,opt_delta_b_depth_shift_ci_low,opt_delta_b_depth_shift_ci_high,opt_delta_b_tot_shift_ci_low,opt_delta_b_tot_shift_ci_high,opt_crackling_ci_width,opt_crackling_n_duration_points,opt_crackling_n_avalanches_used,opt_crackling_r2,opt_crackling_pass
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,1e-05,1.1,2.5,0.0005,9.979980792778339e-06,5.714269891091145e-08,0.26409935231577664,0.35689844800195525,0.6209978003177319,0.167221679090798,0.15828546987657338,0.3255071489673714,0.09687767322497864,0.19861297812538187,0.2954906513503605,119.96238700737011,1.7687780393749384,1.661690880648466,1.9794679790169112,64,28698,3.0222315143912466,1.0,1.3989476618579693,1.6330406300090599,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.25171616891045206,0.277946649758919,0.3451028730942821,0.3687038901508158,0.5965726840773365,0.6459335953034188,0.0910426997094558,0.10287677086793949,0.19309555937337325,0.20424405790671996,0.2856141932290744,0.3057998473856697,73.53474447858575,169.10717900667132,0.26338140046437736,0.16381522668947818,0.42719662715385553,0.0007179518513992789,0.19308322131247707,0.19380117316387635,0.0005057330646213831,0.0009549507200544496,0.1878390149715516,0.19785265969510527,0.18839283556206673,0.19864960426678718,0.31777709836844514,14,2441,0.9754526775885957,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,1e-05,1.15,2.5,0.0005,9.984813601814182e-06,4.7300500165777974e-08,0.2626024715526734,0.35637158937966473,0.6189740609323382,0.16808393490762266,0.1599473877401199,0.3280313226477426,0.09451853664505075,0.19642420163954483,0.2909427382845956,118.35282961975079,1.7002717772538558,1.6319796120222954,2.017018961072816,64,28748,3.0184360651175735,1.0,1.3974885209405872,1.6333657993599555,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.25130245877513013,0.2735259478521955,0.3442282400732185,0.3681773684039949,0.5964376236470217,0.6407661757585732,0.08950711584530188,0.10018457019770378,0.19034333335312967,0.2020415602837249,0.2823874570467909,0.2998585767398076,73.23594545289524,165.29787212171033,0.26188364125780006,0.16309800562828827,0.4249816468860883,0.0007188302948733516,0.19327358375137646,0.1939924140462499,0.00041998414587628293,0.0010467997285339965,0.186978935978475,0.19879318344842778,0.18770898649717374,0.1994098889409817,0.38503934905052084,14,2446,0.937542228316757,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,1e-05,1.2,2.5,0.0005,9.98734507321391e-06,5.3275790912469246e-08,0.2603017234764192,0.3575714789975291,0.6178732024739484,0.1706441166991513,0.16071455976918,0.3313586764683313,0.08965760677726792,0.1968569192283491,0.2865145260056171,120.05896296975855,1.809313924936251,1.6928111075482202,2.0261243993997615,64,28703,3.02393478033655,1.0,1.3927464028150367,1.6357175208166395,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.247141531433029,0.2725608156755321,0.3450312847928841,0.3702145081882728,0.5929539836324921,0.6422050685771555,0.08404168607454521,0.09518498630101298,0.19111555679075015,0.202409821939773,0.27638733564324935,0.29575829978390616,75.75133917715483,161.07755458263247,0.2597031875872865,0.16125170736199143,0.42095489494927796,0.000598535889132723,0.19631977163553768,0.19691830752467043,0.000305679881132008,0.0008747903646714794,0.19012535757117183,0.20235769605567647,0.190615902811253,0.20290943606379588,0.33331329185154135,12,2414,0.9577260110550597,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,1e-05,1.3,2.5,0.0005,9.981706796005427e-06,6.616328167471468e-08,0.25743310208126857,0.3561694747274529,0.6136025768087214,0.16766290882061446,0.16156157086223985,0.3292244796828543,0.08977019326065411,0.19460790386521307,0.28437809712586715,124.29904906562129,1.6218197324020185,1.4446024006807634,1.8777879457964444,64,28686,3.024018685072858,1.0,1.3879244230635153,1.6295056822143206,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.2449435219442542,0.2702020003947219,0.34357945586614425,0.3683654595370595,0.5890274454326431,0.6377885774499561,0.08446710028426337,0.09537527521295744,0.18970539528809527,0.19950666003250522,0.27621584030647556,0.29240824846497265,77.70687898278048,170.18174092957415,0.2565504212091179,0.1615770564915758,0.4181274777006937,0.000882680872150654,0.1945924182358771,0.19547509910802774,0.0006028976411179901,0.0011559237703568787,0.1897366802389586,0.1998871967612689,0.19055312254238282,0.200937815064891,0.43318554511568097,11,2377,0.989150244873714,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.7,2.5,0.0005,1.9960421853083897e-05,1.6322648025702866e-07,0.3885620565479374,0.46248261846186756,0.851044675009805,0.278719649160338,0.26653474524904625,0.5452543944093842,0.10984240738759943,0.1959478732128213,0.3057902806004208,197.40233212969346,1.7030787319734906,1.6403744899868697,1.8326480445696995,64,31375,5.528860557768924,2.0,1.6843027888446216,1.9966533864541833,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.37388372948592136,0.40255270342815663,0.4479897224490297,0.47590759265204713,0.8217891640643681,0.8787119679822979,0.10520660657588154,0.11445434167003052,0.19107302379388155,0.20079130158989558,0.2972870176849976,0.31419374234582714,122.31707624240346,278.1332302456945,0.3874745962134988,0.2684779120761579,0.6559525082896567,0.001087460334438628,0.19400470638570966,0.19509216672014829,0.0008624360033515522,0.001333272634870304,0.18911636859103076,0.1988234362536736,0.19021521880407896,0.2000262604482944,0.1922735545828298,25,4653,0.9257839371637544,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.8,2.5,0.0005,1.996134238813835e-05,1.2270166605990346e-07,0.38460031871233097,0.4659520863194067,0.8505524050317377,0.28039563061418893,0.26928521192589494,0.5496808425400839,0.10420468809814204,0.19666687439351177,0.3008715624916538,194.72560901724376,1.7595887382560171,1.704636708772095,1.8581305784010178,64,31338,5.535643627544834,2.0,1.67292105431106,2.012987427404429,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.3706396312435228,0.3979304252686195,0.45384056588569627,0.4778086631179491,0.8249276837766846,0.8746968443767422,0.0996670386093463,0.10928151827895682,0.19230864374753792,0.20231828484139025,0.29314643598988743,0.3096195325057349,113.19090418153033,266.9436667477214,0.3835409118021491,0.26806555859232417,0.6516064703944733,0.0010594069101818593,0.19788652772708254,0.1989459346372644,0.0007695943802646891,0.0013658237259384655,0.1931876466378539,0.2035106029636547,0.19424772643190105,0.20460955581890167,0.15349386962892275,25,4568,0.9824080819433958,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.85,2.5,0.0005,1.9970777872446425e-05,9.249295523574232e-08,0.38379181759119996,0.4682680241716579,0.8520598417628579,0.28035029324599736,0.2681220686524924,0.5484723618984897,0.1034415243452026,0.20014595551916553,0.3035874798643682,193.4562649798695,1.7603274093941204,1.7186664606590982,1.853523667382936,64,31302,5.544629736119098,2.0,1.6675292313590186,2.0230656188103,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.3699426993795051,0.39867889878464213,0.45482969197424744,0.48212794728785474,0.825246095188443,0.8800181640639327,0.09914852771130987,0.10789024385773692,0.1953731468147969,0.20502017932058172,0.29615285386353346,0.3109830298848724,115.46076146989333,269.58507670574846,0.3828039479187989,0.26851365663074145,0.6513176045495404,0.0009878696724010538,0.19975436754091647,0.20074223721331752,0.0007574885826693606,0.0012176582786182666,0.19459392519605467,0.20491598477463174,0.19552990861134054,0.20587888702718726,0.13485720672383783,25,4512,0.9840334072731488,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.9,2.5,0.0005,1.9960191719320292e-05,9.084982901752539e-08,0.38235556030490847,0.4695536795611598,0.8519092398660683,0.2779172900192349,0.2700541426230676,0.5479714326423024,0.1044382702856736,0.1994995369380922,0.30393780722376584,196.8416948414907,1.7610155703395631,1.7067129269610102,1.8587886004628795,64,31306,5.540982559253817,2.0,1.6643135501181883,2.023957068932473,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.3683485675142239,0.3972573390686684,0.4561291081483711,0.4822420456264146,0.8239848406288858,0.8789163406225933,0.09918704427926826,0.10964702678037686,0.19406222750894356,0.20533215419564213,0.2952713822973595,0.3119488416715007,120.23502449475195,273.30601039252673,0.38134929115907956,0.267284676212866,0.6486339673719456,0.0010062691458289086,0.20226900334829379,0.2032752724941227,0.0007431122084851888,0.0012820644152359366,0.19686443252783933,0.2078692564505396,0.19782877965380458,0.2089666721966921,0.15207567350186935,25,4461,0.9817529612846213,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.95,2.5,0.0005,1.996513959523794e-05,1.0010783644381408e-07,0.38138194240572204,0.4712251016395776,0.8526070440452996,0.2804896492211339,0.2697429875363634,0.5502326367574972,0.10089229318458814,0.2014821141032142,0.3023744072878024,196.67343255536676,1.7872663797957156,1.7259108585669714,1.8761950118978994,64,31235,5.554954378101488,2.0,1.6624299663838642,2.0337121818472865,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.366646638587605,0.39437176528895107,0.45888076334122635,0.48321521293351133,0.8252649486370968,0.8776639557685605,0.09681208906222515,0.10509554418976891,0.1960875208855807,0.20659483770857556,0.29397693335525604,0.31056814130141785,117.88913976511306,274.2905733617589,0.380394459419787,0.2711841789212416,0.6515786383410286,0.0009874829859350398,0.200040922718336,0.20102840570427105,0.0007438358962641861,0.0011901573563110445,0.19481209188151297,0.20471831546378905,0.1959171736432149,0.2057263729129114,0.15028415333092804,24,4455,0.9780885658121088,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.0,2.5,0.0005,1.9976301082773096e-05,6.205913351072412e-08,0.3813634745461018,0.47209861160555355,0.8534620861516553,0.27944108223567105,0.269312922748309,0.5487540049839801,0.10192239231043076,0.20278568885724457,0.3047080811676752,201.0213093866073,1.7140549846014763,1.6656219687522913,1.839838073740117,64,31188,5.56643580864435,2.0,1.6604142618956008,2.035526484545338,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.36731876992589474,0.3962447036016422,0.45877689012842254,0.48596896753834007,0.8265857874225362,0.882527906560743,0.09763814068152449,0.10635428431318801,0.19800727922267364,0.20756646565183015,0.2971400429143394,0.3129859992099861,121.88799700652899,278.75291780515505,0.3800729797080812,0.2684763260946956,0.6485493058027768,0.0012904948380206283,0.20362228551085793,0.2049127803488785,0.0010366247204584068,0.0015262214527846595,0.19827530247650174,0.20902522663948475,0.1995284871870417,0.21026233228715396,0.1742161049878257,26,4449,0.9704803970064435,True
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.05,2.5,0.0005,1.9968016267283083e-05,9.848198966793607e-08,0.37934477379095166,0.47244929797191887,0.8517940717628705,0.27885892578560284,0.27035435703142413,0.549213282817027,0.10048584800534882,0.20209494094049474,0.3025807889458435,202.03043747836563,1.6667810937313632,1.625645301315675,1.7993340482799516,64,31240,5.554865556978233,2.0,1.6548015364916773,2.0305697823303457,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata,True,True,0.3658482153404682,0.39373739875106323,0.4601555797396083,0.4850737970962824,0.8272266978113774,0.8780141263598424,0.09588816175263551,0.10507897562075666,0.19704124953042357,0.20746403196630783,0.29389288683194287,0.3111214086759038,124.68919723483856,286.25218382268986,0.3782393581457544,0.27046133273902384,0.6487006908847782,0.001105415645197283,0.20198796523289503,0.20309338087809226,0.0008578080734616536,0.0013140803255279414,0.19619555138956632,0.20777753640414834,0.19727404534861312,0.20887579083128685,0.1736887469642765,26,4414,0.9693824735392026,True
